segment_id,duration,idle_ratio,accel_ratio,decel_ratio,cruise_ratio,v_mean,v_mean_run,v_max,v_std,a_mean_pos,a_mean_neg,a_max,a_std,v_times_a_max,cluster,工况
21,42.0,0.8571428571428571,0.07142857142857142,0.11904761904761904,0.0,1.0333333333333334,7.133333333333334,10.4,2.638782788176132,0.9629629629629629,-0.4611111111111111,2.4444444444444446,0.41597164255199826,6.382716049382717,0,市区拥堵工况（低速、高怠速比）
22,223.0,0.04932735426008968,0.40358744394618834,0.36771300448430494,0.18385650224215247,24.284304932735424,25.54433962264151,37.7,9.999110962109409,0.45370370370370383,-0.5033875338753387,1.611111111111111,0.5165029572697879,8.345679012345665,1,城郊过渡工况（中速）
23,95.0,0.3473684210526316,0.29473684210526313,0.22105263157894736,0.14736842105263157,18.050526315789472,27.65806451612903,37.4,14.663494763198852,0.43948412698412703,-0.5238095238095237,2.888888888888889,0.47873507422910977,8.345679012345679,1,城郊过渡工况（中速）
24,109.0,0.43119266055045874,0.27522935779816515,0.1743119266055046,0.12844036697247707,14.629357798165136,25.71290322580645,39.8,15.162649079580802,0.39444444444444443,-0.6330409356725145,1.8611111111111112,0.4269985474698689,7.537037037037048,1,城郊过渡工况（中速）
25,102.0,0.43137254901960786,0.28431372549019607,0.16666666666666666,0.12745098039215685,14.934313725490197,26.26206896551724,41.7,15.446755450281202,0.3975095785440612,-0.687908496732026,1.6388888888888888,0.4168753126483736,4.675925925925919,1,城郊过渡工况（中速）
26,49.0,0.5306122448979592,0.1836734693877551,0.24489795918367346,0.061224489795918366,4.589795918367347,9.778260869565218,19.0,6.485061165917993,0.6574074074074074,-0.5532407407407407,2.0,0.514899033201803,6.260030864197532,0,市区拥堵工况（低速、高怠速比）
27,183.0,0.4207650273224044,0.2677595628415301,0.18032786885245902,0.1366120218579235,21.66448087431694,37.401886792452835,52.7,19.95541466512997,0.397392290249433,-0.5707070707070707,2.0,0.44118280859108183,6.841049382716024,1,城郊过渡工况（中速）
28,122.0,0.21311475409836064,0.36885245901639346,0.28688524590163933,0.13934426229508196,20.72131147540983,26.321875000000006,41.0,13.41734398424322,0.5129629629629631,-0.664285714285714,2.111111111111111,0.618332196525274,7.407407407407413,1,城郊过渡工况（中速）
29,67.0,0.9253731343283582,0.014925373134328358,0.05970149253731343,0.014925373134328358,0.5373134328358209,7.159999999999999,9.7,2.0412050743350605,2.694444444444444,-0.8888888888888888,2.694444444444444,0.41372171983837797,7.26003086419753,0,市区拥堵工况（低速、高怠速比）
30,60.0,0.08333333333333333,0.4,0.4166666666666667,0.11666666666666667,26.40333333333334,28.799999999999997,35.9,10.188653274871784,0.5567129629629629,-0.5511111111111111,7.277777777777778,1.0807459605641467,52.96604938271605,2,高速/畅通工况（高速、低怠速比）
31,104.0,0.25,0.375,0.2403846153846154,0.14423076923076922,20.58653846153846,27.4474358974359,43.9,15.802939464228139,0.41381766381766383,-0.6022222222222221,0.888888888888889,0.5022741872976084,6.886574074074077,1,城郊过渡工况（中速）
32,221.0,0.04524886877828054,0.42081447963800905,0.34841628959276016,0.19004524886877827,33.723981900452486,35.321327014218014,47.7,11.552791066644312,0.36379928315412197,-0.45093795093795114,2.75,0.5039510587587936,7.5625,1,城郊过渡工况（中速）
33,102.0,0.39215686274509803,0.2549019607843137,0.21568627450980393,0.14705882352941177,14.882352941176473,24.48387096774194,33.3,13.20383494325667,0.36858974358974367,-0.4078282828282828,2.6666666666666665,0.3817154185790655,7.111111111111111,1,城郊过渡工况（中速）
34,38.0,0.47368421052631576,0.15789473684210525,0.21052631578947367,0.18421052631578946,3.9710526315789476,7.534999999999999,10.9,4.26502964108518,0.4861111111111111,-0.49652777777777773,1.6388888888888888,0.4181446291881736,2.6859567901234565,0,市区拥堵工况（低速、高怠速比）
35,70.0,0.2857142857142857,0.34285714285714286,0.2571428571428571,0.12857142857142856,17.641428571428573,24.697999999999997,37.3,14.284862046007634,0.4583333333333333,-0.6095679012345679,1.8055555555555556,0.5335293479554387,6.370370370370367,1,城郊过渡工况（中速）
36,40.0,0.75,0.075,0.175,0.025,1.4649999999999999,5.86,10.5,2.837212540505205,0.9722222222222222,-0.369047619047619,1.25,0.32096257618084073,3.24074074074074,0,市区拥堵工况（低速、高怠速比）
37,34.0,0.20588235294117646,0.35294117647058826,0.2647058823529412,0.20588235294117646,9.01764705882353,11.355555555555554,18.0,6.3314095906712815,0.44675925925925924,-0.5432098765432098,0.9444444444444442,0.4511350319792304,2.912037037037036,1,城郊过渡工况（中速）
38,56.0,0.14285714285714285,0.32142857142857145,0.3392857142857143,0.23214285714285715,19.223214285714285,22.414583333333336,29.7,10.348446934399462,0.49537037037037046,-0.48099415204678364,1.916666666666667,0.5158002753203357,4.999999999999994,1,城郊过渡工况（中速）
39,32.0,0.5,0.1875,0.28125,0.09375,2.484375,4.925000000000001,12.8,3.7277765972996555,0.6666666666666666,-0.5061728395061729,2.5277777777777777,0.5921786946802934,6.7407407407407405,0,市区拥堵工况（低速、高怠速比）
40,25.0,0.52,0.28,0.12,0.12,1.5000000000000002,3.125,4.3,1.6627687752661222,0.17460317460317462,-0.3796296296296297,0.4444444444444445,0.1846384521834262,0.19753086419753088,0,市区拥堵工况（低速、高怠速比）
41,32.0,0.34375,0.40625,0.1875,0.09375,6.025,9.18095238095238,14.3,5.333971316008364,0.3076923076923077,-0.5648148148148148,0.7777777777777779,0.35066006432138314,1.6203703703703707,0,市区拥堵工况（低速、高怠速比）
42,106.0,0.4716981132075472,0.22641509433962265,0.2169811320754717,0.09433962264150944,6.133018867924528,11.608928571428573,18.9,6.649637835195737,0.3368055555555555,-0.3526570048309178,0.7222222222222219,0.26755085029453834,3.354166666666659,0,市区拥堵工况（低速、高怠速比）
43,175.0,0.25142857142857145,0.32571428571428573,0.25142857142857145,0.17714285714285713,16.162285714285716,21.590839694656484,30.6,10.87905749218963,0.3318713450292399,-0.4362373737373737,1.1944444444444444,0.38139577371228606,6.296296296296291,1,城郊过渡工况（中速）
44,68.0,0.3235294117647059,0.27941176470588236,0.17647058823529413,0.23529411764705882,9.858823529411767,14.573913043478266,22.3,8.582595851902466,0.3640350877192983,-0.5115740740740742,1.1111111111111112,0.3370617904050682,3.9737654320987668,0,市区拥堵工况（低速、高怠速比）
45,60.0,0.11666666666666667,0.45,0.31666666666666665,0.16666666666666666,12.9,14.549056603773586,24.8,8.096624811199623,0.46913580246913567,-0.6622807017543858,1.1944444444444446,0.6015234146576044,6.472222222222222,1,城郊过渡工况（中速）
46,111.0,0.0990990990990991,0.4594594594594595,0.3333333333333333,0.12612612612612611,17.862162162162164,19.812,40.2,12.716216886386903,0.3905228758169934,-0.5495495495495494,1.777777777777778,0.500297256030291,4.969135802469139,1,城郊过渡工况（中速）
47,154.0,0.33116883116883117,0.2792207792207792,0.2077922077922078,0.19480519480519481,16.05064935064935,23.99417475728155,40.1,13.920722881817946,0.3158914728682171,-0.4157986111111111,1.6944444444444444,0.32789191478850244,5.645061728395063,1,城郊过渡工况（中速）
48,112.0,0.16964285714285715,0.36607142857142855,0.30357142857142855,0.1875,9.467857142857143,11.395698924731182,21.5,6.673604914213937,0.30758807588075887,-0.37745098039215685,0.9166666666666666,0.3384906060685701,3.348765432098765,1,城郊过渡工况（中速）
49,93.0,0.6129032258064516,0.20430107526881722,0.1827956989247312,0.03225806451612903,5.640860215053764,14.48611111111111,21.0,7.598517633576434,0.4283625730994152,-0.46078431372549017,1.5555555555555554,0.35669936042077055,3.3101851851851865,0,市区拥堵工况（低速、高怠速比）
50,57.0,0.45614035087719296,0.2631578947368421,0.21052631578947367,0.08771929824561403,5.105263157894737,9.387096774193548,16.1,5.369550964682881,0.49444444444444446,-0.5856481481481481,1.3888888888888888,0.4442012475417207,3.266975308641976,0,市区拥堵工况（低速、高怠速比）
51,35.0,0.6857142857142857,0.11428571428571428,0.14285714285714285,0.08571428571428572,1.334285714285714,4.227272727272727,7.2,2.1274992505814168,0.576388888888889,-0.5055555555555555,1.8888888888888888,0.3945043230076904,3.567901234567901,0,市区拥堵工况（低速、高怠速比）
52,87.0,0.40229885057471265,0.26436781609195403,0.1839080459770115,0.16091954022988506,11.148275862068965,18.651923076923076,31.3,11.997383451029085,0.40942028985507234,-0.578125,0.9722222222222222,0.37908720984811384,4.8950617283950555,0,市区拥堵工况（低速、高怠速比）
53,45.0,0.17777777777777778,0.37777777777777777,0.4222222222222222,0.06666666666666667,12.255555555555553,14.889189189189189,23.7,7.804031879755933,0.511437908496732,-0.46491228070175444,2.0555555555555554,0.5595719018195057,5.806327160493828,1,城郊过渡工况（中速）
54,113.0,0.7964601769911505,0.12389380530973451,0.05309734513274336,0.035398230088495575,4.022123893805309,19.756521739130434,26.2,8.36388924344923,0.5119047619047619,-1.0972222222222223,1.8055555555555556,0.39494744254510006,4.36882716049383,0,市区拥堵工况（低速、高怠速比）
55,85.0,0.09411764705882353,0.49411764705882355,0.23529411764705882,0.18823529411764706,19.95764705882353,22.01038961038961,35.1,9.988680375311766,0.3624338624338625,-0.7680555555555555,2.055555555555556,0.5887138576180113,4.567901234567902,1,城郊过渡工况（中速）
56,192.0,0.5052083333333334,0.2760416666666667,0.15625,0.06770833333333333,15.710937500000002,31.751578947368426,51.3,19.07593748122908,0.3941299790356394,-0.7435185185185187,1.4166666666666665,0.48759845950813857,6.33333333333331,1,城郊过渡工况（中速）
57,112.0,0.1875,0.39285714285714285,0.21428571428571427,0.21428571428571427,26.177678571428572,32.21868131868132,40.2,14.18921691827377,0.43939393939393945,-0.7175925925925926,2.0277777777777777,0.666272197342611,8.35648148148148,1,城郊过渡工况（中速）
58,47.0,0.10638297872340426,0.5957446808510638,0.2765957446808511,0.06382978723404255,30.200000000000003,33.77857142857143,47.8,15.099006589838952,0.4732142857142857,-1.0854700854700856,3.1666666666666665,0.8777799584717331,10.555555555555554,1,城郊过渡工况（中速）
59,51.0,0.1568627450980392,0.39215686274509803,0.3333333333333333,0.13725490196078433,13.476470588235292,15.97906976744186,24.6,7.813151010938108,0.525,-0.6225490196078431,1.9444444444444444,0.6235857785307201,4.041666666666666,1,城郊过渡工况（中速）
60,43.0,0.11627906976744186,0.2558139534883721,0.32558139534883723,0.32558139534883723,15.602325581395347,17.626315789473683,23.2,7.321757584525376,0.6313131313131314,-0.4484126984126982,2.888888888888889,0.5797349244069818,8.746913580246913,1,城郊过渡工况（中速）
61,213.0,0.018779342723004695,0.3380281690140845,0.27230046948356806,0.3755868544600939,30.85023474178404,31.43971291866029,42.9,9.200569610929183,0.369212962962963,-0.46886973180076646,6.972222222222222,0.6413176599423812,48.61188271604939,1,城郊过渡工况（中速）
62,108.0,0.06481481481481481,0.32407407407407407,0.3888888888888889,0.23148148148148148,33.608333333333334,35.93069306930693,48.3,14.392269819439726,0.7142857142857141,-0.6064814814814815,8.777777777777775,1.2533306108235904,113.13580246913575,2,高速/畅通工况（高速、低怠速比）
63,160.0,0.2,0.40625,0.225,0.175,25.581875,31.97734375,46.5,15.447187737072888,0.35555555555555557,-0.6257716049382716,3.1666666666666665,0.49693844710995083,10.027777777777777,1,城郊过渡工况（中速）
64,73.0,0.1917808219178082,0.4383561643835616,0.2465753424657534,0.136986301369863,12.349315068493151,15.27627118644068,24.6,8.001234892492622,0.35416666666666663,-0.5802469135802469,0.9166666666666667,0.43643151491722487,2.653549382716049,1,城郊过渡工况（中速）
65,29.0,0.3793103448275862,0.13793103448275862,0.41379310344827586,0.10344827586206896,9.862068965517242,15.772222222222224,18.7,7.859429381458956,1.4236111111111112,-0.4699074074074075,5.194444444444444,1.0697754385153555,26.982253086419746,0,市区拥堵工况（低速、高怠速比）
66,41.0,0.8048780487804879,0.04878048780487805,0.0975609756097561,0.07317073170731707,0.5048780487804878,2.5875000000000004,3.6,1.0575976503405957,0.611111111111111,-0.27083333333333326,1.0,0.1861825106248674,1.0,0,市区拥堵工况（低速、高怠速比）
67,21.0,0.23809523809523808,0.23809523809523808,0.14285714285714285,0.42857142857142855,2.0904761904761906,2.7437500000000004,4.0,1.3447976522970222,0.20555555555555557,-0.3703703703703704,0.5833333333333334,0.1981832888923602,0.34027777777777785,0,市区拥堵工况（低速、高怠速比）
68,40.0,0.6,0.2,0.2,0.025,4.3774999999999995,10.94375,14.5,5.697433084293312,0.6423611111111112,-0.5347222222222221,1.4444444444444444,0.4381586752437501,4.053240740740741,0,市区拥堵工况（低速、高怠速比）
69,141.0,0.0425531914893617,0.44680851063829785,0.3404255319148936,0.1773049645390071,25.796453900709224,26.93703703703704,40.5,12.041549883440776,0.4488536155202822,-0.6053240740740741,2.4166666666666665,0.5881924911417442,9.981481481481495,1,城郊过渡工况（中速）
70,44.0,0.1590909090909091,0.6136363636363636,0.18181818181818182,0.06818181818181818,15.52954545454545,18.467567567567563,34.8,9.907700851207851,0.5390946502057613,-0.6666666666666665,1.1666666666666667,0.5522467322633806,5.554783950617288,1,城郊过渡工况（中速）
71,107.0,0.1588785046728972,0.35514018691588783,0.2897196261682243,0.205607476635514,32.6,38.75777777777778,61.1,22.215903203340325,0.44371345029239756,-0.839605734767025,3.6944444444444446,1.0839868777162942,13.648919753086421,1,城郊过渡工况（中速）
72,139.0,0.4316546762589928,0.302158273381295,0.17985611510791366,0.09352517985611511,17.221582733812948,30.3012658227848,48.0,17.321495618005795,0.36177248677248675,-0.5955555555555554,2.0,0.3916950112486401,4.25,1,城郊过渡工况（中速）
73,380.0,0.021052631578947368,0.39473684210526316,0.2394736842105263,0.3473684210526316,49.37605263157895,50.43736559139785,66.7,14.578805098583802,0.3146296296296297,-0.5207570207570209,2.5,0.45044082078634495,16.672839506172824,1,城郊过渡工况（中速）
74,549.0,0.03460837887067395,0.3242258652094718,0.3132969034608379,0.3296903460837887,41.29744990892532,42.777735849056604,58.3,12.331962442631378,0.32147315855181025,-0.33494832041343653,4.916666666666666,0.4258607061618563,70.60879629629629,1,城郊过渡工况（中速）
75,37.0,0.5135135135135135,0.35135135135135137,0.13513513513513514,0.05405405405405406,6.994594594594595,14.288888888888891,20.5,7.986371700826012,0.4487179487179488,-0.9611111111111112,1.4444444444444444,0.570007229405828,2.8086419753086433,0,市区拥堵工况（低速、高怠速比）
76,179.0,0.30726256983240224,0.3128491620111732,0.24581005586592178,0.13966480446927373,19.337988826815643,27.91532258064516,45.1,15.553145809081016,0.36557539682539675,-0.4747474747474747,1.5555555555555554,0.42523968259424805,4.012345679012347,1,城郊过渡工况（中速）
77,71.0,0.7464788732394366,0.1267605633802817,0.07042253521126761,0.08450704225352113,2.642253521126761,10.383333333333335,16.6,4.727315349603861,0.5092592592592594,-0.6388888888888888,1.8055555555555554,0.32082235951709914,3.560956790123456,0,市区拥堵工况（低速、高怠速比）
78,134.0,0.664179104477612,0.1417910447761194,0.11194029850746269,0.08955223880597014,6.665671641791044,19.842222222222222,25.3,9.673005247545696,0.47953216374269003,-0.6833333333333333,3.0555555555555554,0.4323393342061506,9.33641975308642,0,市区拥堵工况（低速、高怠速比）
79,26.0,0.5384615384615384,0.2692307692307692,0.15384615384615385,0.07692307692307693,4.015384615384615,8.591666666666667,11.4,4.553586271170678,0.43253968253968245,-0.9305555555555556,1.8611111111111112,0.5419436992807949,3.7222222222222223,0,市区拥堵工况（低速、高怠速比）
80,63.0,0.031746031746031744,0.25396825396825395,0.49206349206349204,0.23809523809523808,16.54444444444444,17.086885245901634,22.0,5.000437370641415,0.5503472222222221,-0.2625448028673835,5.638888888888889,0.7530510526206597,31.797067901234573,1,城郊过渡工况（中速）
81,529.0,0.001890359168241966,0.41776937618147447,0.30245746691871456,0.27977315689981097,38.04555765595463,38.116098484848486,55.5,13.542903334889797,0.31598793363499245,-0.43732638888888886,1.3611111111111107,0.4410106734663667,11.35956790123457,1,城郊过渡工况（中速）
82,32.0,0.5625,0.15625,0.1875,0.125,1.49375,3.414285714285715,6.3,1.942765023748369,0.48888888888888893,-0.4814814814814814,1.0555555555555556,0.3299604656658006,1.1141975308641976,0,市区拥堵工况（低速、高怠速比）
83,421.0,0.007125890736342043,0.33729216152019004,0.3182897862232779,0.33966745843230406,35.992399049881236,36.25071770334928,44.8,7.714907627946207,0.2949921752738654,-0.3092868988391375,1.3888888888888888,0.32803199022657403,6.8348765432098775,1,城郊过渡工况（中速）
84,224.0,0.125,0.29910714285714285,0.2857142857142857,0.29464285714285715,19.786160714285717,22.61122448979592,32.2,9.116044308323309,0.30887230514096187,-0.32942708333333337,1.5555555555555556,0.31796021838519456,5.972222222222228,1,城郊过渡工况（中速）
85,161.0,0.37888198757763975,0.2857142857142857,0.19254658385093168,0.14906832298136646,17.899378881987577,28.817999999999998,37.9,15.360951125825146,0.29891304347826086,-0.42204301075268813,1.6666666666666665,0.32165367427996583,4.972222222222204,1,城郊过渡工况（中速）
86,87.0,0.04597701149425287,0.3103448275862069,0.40229885057471265,0.25287356321839083,20.240229885057474,21.213253012048195,31.3,8.930439483723083,0.4207818930041152,-0.35238095238095235,3.666666666666667,0.5274078533668126,13.546296296296298,1,城郊过渡工况（中速）
87,39.0,0.10256410256410256,0.3333333333333333,0.358974358974359,0.23076923076923078,4.105128205128206,4.52,7.1,2.0889144178500723,0.2777777777777778,-0.25992063492063494,0.4444444444444444,0.251969700161093,0.8024691358024691,0,市区拥堵工况（低速、高怠速比）
88,228.0,0.017543859649122806,0.34649122807017546,0.2807017543859649,0.35964912280701755,22.01447368421052,22.407589285714288,30.3,6.171042391417831,0.31012658227848094,-0.37239583333333326,1.2777777777777777,0.36544027742557794,6.96759259259259,1,城郊过渡工况（中速）
89,787.0,0.026683608640406607,0.2770012706480305,0.2617534942820839,0.4358322744599746,33.89390088945362,34.82297650130548,46.7,8.156217039583025,0.26388888888888895,-0.2789913700107875,2.1666666666666665,0.26153065907983947,10.66743827160493,1,城郊过渡工况（中速）
90,223.0,0.02242152466367713,0.37668161434977576,0.3721973094170404,0.23766816143497757,15.973991031390133,16.33623853211009,27.8,6.392192949875633,0.32605820105820105,-0.33333333333333337,3.083333333333333,0.3731684173484889,9.935185185185183,1,城郊过渡工况（中速）
91,23.0,0.782608695652174,0.13043478260869565,0.13043478260869565,0.0,0.591304347826087,2.7199999999999998,3.6,1.1567995743422832,0.3333333333333333,-0.3148148148148148,0.5277777777777778,0.19050760010477946,0.3055555555555556,0,市区拥堵工况（低速、高怠速比）
92,22.0,0.22727272727272727,0.5,0.2727272727272727,0.045454545454545456,4.159090909090908,5.382352941176471,10.9,3.294300738452988,0.3055555555555556,-0.5787037037037036,0.6666666666666665,0.43408826483937346,1.7500000000000004,0,市区拥堵工况（低速、高怠速比）
93,108.0,0.1388888888888889,0.37037037037037035,0.3055555555555556,0.19444444444444445,15.931481481481482,18.501075268817207,32.5,10.935760639670914,0.36111111111111105,-0.4225589225589226,1.4166666666666665,0.3880865173917883,4.446759259259259,1,城郊过渡工况（中速）
94,522.0,0.028735632183908046,0.4003831417624521,0.34099616858237547,0.23371647509578544,33.797892720306514,34.79467455621302,71.1,14.512436711805552,0.40975544922913343,-0.48080524344569286,7.6388888888888875,0.5861620183540236,140.04629629629625,2,高速/畅通工况（高速、低怠速比）
95,396.0,0.07575757575757576,0.4065656565656566,0.23232323232323232,0.2878787878787879,41.83535353535353,45.26448087431694,68.2,18.851967521202322,0.370255348516218,-0.6606280193236714,1.8333333333333333,0.5099679306313374,10.427469135802466,1,城郊过渡工况（中速）
96,146.0,0.03424657534246575,0.4520547945205479,0.3356164383561644,0.18493150684931506,25.761643835616436,26.66808510638298,38.6,10.151477794261952,0.4865319865319865,-0.6570294784580498,3.194444444444444,0.6556431429430885,11.06172839506172,1,城郊过渡工况（中速）
97,26.0,0.8076923076923077,0.038461538461538464,0.15384615384615385,0.038461538461538464,0.6346153846153846,2.9800000000000004,3.7,1.2035020397836116,1.0,-0.45833333333333337,1.0,0.3187075226409733,1.0,0,市区拥堵工况（低速、高怠速比）
98,358.0,0.002793296089385475,0.3100558659217877,0.2569832402234637,0.4329608938547486,35.94608938547486,36.0467787114846,50.3,8.767708262184662,0.2935435435435435,-0.3445048309178743,7.194444444444444,0.4618875034919475,51.76003086419752,1,城郊过渡工况（中速）
99,115.0,0.10434782608695652,0.43478260869565216,0.2956521739130435,0.17391304347826086,27.918260869565216,31.16990291262136,46.5,13.83833102910454,0.33611111111111114,-0.5138888888888888,1.6111111111111107,0.48798763140035556,6.790123456790126,1,城郊过渡工况（中速）
100,135.0,0.02962962962962963,0.3925925925925926,0.34814814814814815,0.24444444444444444,35.49333333333334,36.574045801526715,48.1,12.046884951597946,0.3322851153039833,-0.38061465721040183,2.3333333333333335,0.4622611965208313,6.370370370370367,1,城郊过渡工况（中速）
101,124.0,0.5403225806451613,0.25,0.11290322580645161,0.10483870967741936,13.241935483870966,28.807017543859644,42.4,16.391727342966643,0.3933691756272402,-0.7797619047619049,1.1111111111111112,0.4372320872076003,5.561728395061719,1,城郊过渡工况（中速）
102,494.0,0.06477732793522267,0.39878542510121456,0.31983805668016196,0.21862348178137653,36.269838056680165,38.78138528138528,56.3,14.784397932989387,0.41878172588832496,-0.5130098452883263,5.222222222222221,0.552463311504933,71.66049382716048,2,高速/畅通工况（高速、低怠速比）
103,131.0,0.08396946564885496,0.40458015267175573,0.3435114503816794,0.17557251908396945,14.836641221374045,16.186666666666667,27.6,7.391538447914824,0.4051362683438155,-0.5148148148148147,1.4999999999999998,0.5420458704190159,5.251543209876545,1,城郊过渡工况（中速）
104,22.0,0.6818181818181818,0.13636363636363635,0.18181818181818182,0.045454545454545456,3.1181818181818177,9.757142857142856,13.2,4.892632342580978,1.212962962962963,-0.9930555555555556,1.6666666666666665,0.6662803537129874,3.1334876543209877,0,市区拥堵工况（低速、高怠速比）
105,99.0,0.26262626262626265,0.3333333333333333,0.30303030303030304,0.1111111111111111,10.957575757575755,14.860273972602739,24.2,8.334982756874311,0.37710437710437716,-0.4333333333333334,1.0277777777777777,0.4144072749277429,5.115740740740742,1,城郊过渡工况（中速）
106,113.0,0.911504424778761,0.035398230088495575,0.04424778761061947,0.04424778761061947,0.2814159292035398,2.8400000000000003,3.3,0.8157247358649931,0.2847222222222222,-0.14999999999999997,0.6666666666666666,0.07662837686998385,0.4444444444444444,0,市区拥堵工况（低速、高怠速比）
107,74.0,0.6486486486486487,0.17567567567567569,0.13513513513513514,0.05405405405405406,2.1500000000000004,6.11923076923077,12.4,3.5048711276766826,0.3696581196581196,-0.5083333333333333,1.3611111111111112,0.2947222653468323,3.7052469135802473,0,市区拥堵工况（低速、高怠速比）
108,45.0,0.6888888888888889,0.13333333333333333,0.17777777777777778,0.022222222222222223,2.128888888888889,6.8428571428571425,10.8,3.5975684518063167,0.5462962962962963,-0.38888888888888884,0.8055555555555554,0.27912157809351645,2.170524691358024,0,市区拥堵工况（低速、高怠速比）
109,142.0,0.323943661971831,0.24647887323943662,0.2112676056338028,0.22535211267605634,19.97746478873239,29.55,36.7,14.798441078756783,0.45079365079365075,-0.5,1.5833333333333333,0.445144399117845,8.814814814814813,1,城郊过渡工况（中速）
110,95.0,0.23157894736842105,0.3894736842105263,0.14736842105263157,0.24210526315789474,27.712631578947367,36.06301369863014,50.4,18.968096439771614,0.3836336336336337,-1.0337301587301588,2.111111111111111,0.5763832105613863,7.7777777777778,1,城郊过渡工况（中速）
111,577.0,0.08492201039861352,0.31369150779896016,0.2391681109185442,0.36395147313691506,51.677989601386486,56.47329545454546,73.3,19.350149035827364,0.3133824432166973,-0.4170692431561996,2.166666666666666,0.36697156595536695,14.305555555555534,1,城郊过渡工况（中速）
112,109.0,0.09174311926605505,0.5045871559633027,0.24770642201834864,0.1651376146788991,30.93761467889908,34.06262626262626,49.4,15.724000173817304,0.4287878787878787,-0.8240740740740741,1.5833333333333333,0.6598885407271773,7.021604938271606,1,城郊过渡工况（中速）
113,341.0,0.026392961876832845,0.31085043988269795,0.26099706744868034,0.40762463343108507,45.609677419354846,46.84397590361446,62.8,15.225166123023234,0.3388364779874213,-0.3920099875156054,2.3333333333333335,0.36824916312004874,11.58333333333336,1,城郊过渡工况（中速）
114,232.0,0.034482758620689655,0.3017241379310345,0.34913793103448276,0.31896551724137934,34.96422413793103,36.21071428571428,55.5,13.760737666352629,0.3408730158730159,-0.2949245541838135,2.305555555555556,0.3814936264966804,5.315586419753088,1,城郊过渡工况（中速）
115,22.0,0.7727272727272727,0.13636363636363635,0.13636363636363635,0.0,0.9863636363636364,4.340000000000001,6.4,1.9818025437247904,0.5925925925925927,-0.7407407407407408,0.9722222222222222,0.37913283955572724,0.945216049382716,0,市区拥堵工况（低速、高怠速比）
116,69.0,0.057971014492753624,0.43478260869565216,0.3333333333333333,0.18840579710144928,17.655072463768118,18.74153846153846,26.5,7.154010453896412,0.4768518518518517,-0.5905797101449275,4.416666666666667,0.7233301407842211,19.506944444444446,1,城郊过渡工况（中速）
117,57.0,0.22807017543859648,0.19298245614035087,0.2982456140350877,0.2982456140350877,5.798245614035087,7.511363636363638,19.9,5.890953255243434,0.5681818181818182,-0.4183006535947712,1.4444444444444442,0.43601471008153314,4.246913580246913,0,市区拥堵工况（低速、高怠速比）
118,97.0,0.14432989690721648,0.35051546391752575,0.36082474226804123,0.16494845360824742,14.84639175257732,17.344578313253013,28.6,8.922658078551262,0.5,-0.46111111111111114,2.5555555555555554,0.5425925620288481,6.885802469135801,1,城郊过渡工况（中速）
119,224.0,0.2544642857142857,0.32142857142857145,0.20535714285714285,0.22321428571428573,31.14598214285714,41.77664670658682,61.3,23.237300331879496,0.3942901234567901,-0.6207729468599034,1.4166666666666665,0.4490366250987938,6.189814814814822,1,城郊过渡工况（中速）
120,968.0,0.04855371900826446,0.3202479338842975,0.22417355371900827,0.4080578512396694,78.17778925619835,82.16699239956569,108.0,23.574928298643147,0.3127240143369176,-0.45199692780337947,2.25,0.711740300138156,40.11111111111108,2,高速/畅通工况（高速、低怠速比）
121,1029.0,0.027210884353741496,0.3391642371234208,0.293488824101069,0.34110787172011664,65.4840621963071,67.31568431568432,92.8,20.585502994757064,0.34622731614135616,-0.40103016924208973,2.6111111111111107,0.42688570168599815,55.086419753086375,2,高速/畅通工况（高速、低怠速比）
122,43.0,0.5348837209302325,0.18604651162790697,0.20930232558139536,0.09302325581395349,4.493023255813952,9.66,13.5,5.063889274150307,0.6180555555555555,-0.3703703703703703,1.3888888888888888,0.38351424322414746,4.2947530864197505,0,市区拥堵工况（低速、高怠速比）
123,79.0,0.21518987341772153,0.26582278481012656,0.379746835443038,0.16455696202531644,12.860759493670885,16.375806451612906,27.0,8.31952739835804,0.5145502645502644,-0.3990740740740741,3.194444444444444,0.5369215582220311,10.648148148148147,1,城郊过渡工况（中速）
124,63.0,0.015873015873015872,0.4126984126984127,0.3492063492063492,0.23809523809523808,18.315873015873013,18.604838709677416,27.6,6.326768686748477,0.40598290598290593,-0.3964646464646464,1.7222222222222225,0.453022963750647,4.493827160493827,1,城郊过渡工况（中速）
125,111.0,0.02702702702702703,0.4954954954954955,0.32432432432432434,0.16216216216216217,24.117117117117118,24.77777777777778,36.3,9.197560133519486,0.37979797979797975,-0.625,2.111111111111111,0.5775771438681422,7.888888888888881,1,城郊过渡工况（中速）
126,77.0,0.1038961038961039,0.5844155844155844,0.2597402597402597,0.06493506493506493,27.768831168831174,30.988405797101453,57.4,17.344487201879776,0.5524691358024689,-1.248611111111111,1.6944444444444442,0.9511475900274736,11.347222222222225,1,城郊过渡工况（中速）
127,150.0,0.58,0.18,0.19333333333333333,0.05333333333333334,14.852666666666668,35.36349206349206,54.2,19.968430740101294,0.6059670781893005,-0.5651340996168582,2.5555555555555554,0.4436444961424361,12.935185185185176,1,城郊过渡工况（中速）
